DATA,PRODUTO,UNIDADE,MÁXIMO,MAIS FREQUENTE,MINIMO
2023-10-17,01602-LIMAO SICILIANO,KG,7.14,6.5,6.43
2023-10-17,01603-LIMAO TAITI,KG,6.11,5.55,3.89
2023-10-17,10701-LOURO,MOL,2,2.0,2.0
2023-10-17,01704-MACA FUJI CX PAP,KG,8.89,7.78,5.0
2023-10-17,01701-MACA FUJI CX PLAST,KG,6.5,4.44,2.78
2023-10-17,01753-MACA FUJI IMPORTADA,KG,12.78,12.78,12.78
2023-10-17,01705-MACA GALA CX PAP,KG,8.89,7.78,5.0
2023-10-17,01703-MACA GALA CX PLAST,KG,6.75,5.55,2.78
2023-10-17,01754-MACA GALA IMPORTADA,KG,9.17,8.89,8.89
2023-10-17,01707-MACA GOLDEN CX PAP,KG,10.28,7.22,7.22
2023-10-17,01756-MACA GRANNY SMITH,KG,14.33,13.89,13.89
2023-10-17,01755-MACA RED DELICIOUS,KG,10,9.48,9.48
2023-10-17,01803-MAMAO AMAZONAS (PAPAIA),KG,9.5,9.0,8.0
2023-10-17,01802-MAMAO FORMOSA,KG,8,7.69,7.0
2023-10-17,08501-MANDIOCA,KG,2.25,2.0,1.75
2023-10-17,08601-MANDIOQUINHA,KG,20,20.0,15.0
2023-10-17,01901-MANGA,KG,6.11,5.55,4.44
2023-10-17,05402-MANJERICAO,MOL,2,2.0,1.5
2023-10-17,05401-MANJERONA,MOL,2,2.0,1.5
2023-10-17,02001-MARACUJA AZEDO,KG,11,10.0,9.0
2023-10-17,02002-MARACUJA DOCE,KG,30,30.0,25.0
2023-10-17,06601-MAXIXE,KG,13.85,13.85,11.54
2023-10-17,11601-MEL,KG,30,25.0,24.0
2023-10-17,02101-MELANCIA,KG,2.8,2.7,2.5
2023-10-17,10901-MELANCIA KODAMA / BABY,KG,8,8.0,5.0
2023-10-17,10902-MELANCIA PINGO DOCE,KG,3.8,3.8,3.5
2023-10-17,02202-MELAO ESPANHOL,KG,5.84,5.0,4.16
2023-10-17,02208-MELAO GALIA / CANTALOUPE,KG,9.44,7.22,5.0
2023-10-17,02205-MELAO NET,KG,9.16,9.16,9.16
2023-10-17,02204-MELAO ORANGE,KG,8.34,8.34,6.34
2023-10-17,02206-MELAO PELE DE SAPO,KG,5.84,5.42,5.42
2023-10-17,09601-MILHO PIPOCA,KG,7,6.4,6.0
2023-10-17,09401-MILHO RACAO,KG,2,1.8,1.5
2023-10-17,06701-MILHO VERDE (3UN),SCL,4.5,4.0,3.5
2023-10-17,03901-MIRTILO,KG,100,100.0,83.34
2023-10-17,06903-MORANGA AMARELA / PATACA,KG,2,1.5,1.25
2023-10-17,06901-MORANGA CABOTIA PRETA,KG,2.5,2.25,1.75
2023-10-17,02301-MORANGO,KG,30,24.0,20.0
2023-10-17,05501-MOSTARDA,DZ,50,30.0,25.0
2023-10-17,08703-NABO (EM CAIXA OU EM SACO),KG,3,3.0,2.5
2023-10-17,08701-NABO (EM MOLHO),DZ,50,40.0,25.0
2023-10-17,02401-NECTARINA,KG,10,8.0,6.0
2023-10-17,02450-NECTARINA IMPORTADA,KG,16.67,16.67,16.67
2023-10-17,02501-NESPERA,KG,50,50.0,13.89
2023-10-17,02601-NOZ PECA,KG,25,20.0,20.0
2023-10-17,08901-OVO BRANCO CX30DZ,CX,190,180.0,170.0
2023-10-17,08903-OVO CODORNA CXT30UN,CXT,6.5,6.5,6.5
2023-10-17,08902-OVO VERMELHO CX30DZ,CX,200,190.0,180.0
2023-10-17,07001-PEPINO CONSERVA,KG,20,18.0,12.0
2023-10-17,07003-PEPINO JAPONES,KG,7.32,5.55,3.89
2023-10-17,07002-PEPINO SALADA,KG,4.44,3.89,2.22
2023-10-17,02750-PERA ASIATICA,KG,15,13.75,13.75
2023-10-17,02754-PERA DANJOU,KG,8.89,7.22,7.22
2023-10-17,02701-PERA NACIONAL,KG,7,6.0,5.0
2023-10-17,02751-PERA VERMELHA,KG,15,9.45,9.45
2023-10-17,02755-PERA WILLIAMS / PACKAMS,KG,7.78,7.12,7.12
2023-10-17,02850-PESSEGO IMPORTADO,KG,13.75,13.75,13.75
2023-10-17,02801-PESSEGO NACIONAL,KG,10,8.0,5.0
2023-10-17,07101-PIMENTA,KG,20,15.0,15.0
2023-10-17,07201-PIMENTAO,KG,8,7.0,4.0
2023-10-17,07204-PIMENTAO AMARELO,KG,15,13.0,10.0
2023-10-17,07202-PIMENTAO CAPELETI,KG,16,15.0,12.0
2023-10-17,07203-PIMENTAO VERMELHO,KG,15,12.5,10.0
2023-10-17,02901-PINHA,KG,20,15.0,15.0
2023-10-17,03001-PINHAO,KG,6,5.0,4.0
2023-10-17,11101-PITAYA,KG,50,43.33,30.0
2023-10-17,07301-QUIABO,KG,18,13.0,13.0
2023-10-17,08802-RABANETE,KG,5,5.0,3.5
2023-10-17,08801-RABANETE MOLHO,DZ,35,30.0,25.0
2023-10-17,12101-RAIZ FORTE,KG,100,100.0,100.0
2023-10-17,05602-REPOLHO ROXO,DZ,45,40.0,30.0
2023-10-17,05601-REPOLHO VERDE,DZ,2.5,2.25,1.75
2023-10-17,03101-ROMA,KG,49.45,49.45,40.0
2023-10-17,05701-RUCULA,DZ,30,25.0,20.0
2023-10-17,05801-SALVIA,MOL,2,1.5,1.5
2023-10-17,03201-TANGERINA COMUM / CAI,KG,3.33,2.78,1.75
2023-10-17,03250-TANGERINA IMPORTADA,KG,10,8.0,8.0
2023-10-17,03204-TANGERINA MONTENEGRINA,KG,5.55,3.89,2.78
2023-10-17,03202-TANGERINA MURCOTT,KG,5.55,3.89,2.78
2023-10-17,03205-TANGERINA OUTRAS,KG,4.44,3.61,2.22
2023-10-17,07401-TOMATE CAQUI (GAUCHO),KG,18,15.0,10.0
2023-10-17,07404-TOMATE CAQUI LONGA VIDA,KG,8.5,5.5,4.0
2023-10-17,07405-TOMATE CEREJA (MINI TOMATES),KG,13,8.75,7.22
2023-10-17,07402-TOMATE ITALIANO / PAULISTA,KG,9,6.0,4.0
2023-10-17,03302-UVA COMUM DE MESA,KG,6,6.0,4.28
2023-10-17,03350-UVA IMPORTADA,KG,15.63,15.63,14.37
2023-10-17,03303-UVAS FINAS DE MESA,KG,13.75,13.75,10.7
2023-10-17,07501-VAGEM,KG,25,20.0,12.0
2023-10-17,12201-YACON,KG,17,16.0,16.0
2023-10-17,50001-ANTURIO VASO,UND,49,36.0,15.0
2023-10-17,50102-ASTER,MOL,30,30.0,30.0
2023-10-17,50202-ASTROMELIA,MOL,20,20.0,20.0
2023-10-17,51901-AZALEIA VASO,UND,15,15.0,15.0
2023-10-17,50401-BEGONIA,UND,29,29.0,29.0
2023-10-17,50602-BOCA DE LEAO,MOL,30,30.0,30.0
2023-10-17,50701-BONSAI,UND,29,29.0,29.0
2023-10-17,50801-CACTUS,UND,10,3.5,3.5
2023-10-17,50806-CACTUS MINI 15UN,CX,55,55.0,45.0
2023-10-17,50902-COPO DE LEITE,MOL,39,39.0,39.0
2023-10-17,51102-CRAVINA,MOL,35,35.0,35.0
2023-10-17,51601-CRAVO,DZ,40,40.0,40.0
2023-10-17,51701-CRISANTEMO,MOL,45,45.0,45.0
2023-10-17,51702-CRISANTEMO VASO,UND,19.9,19.9,19.9
2023-10-17,51402-GERBERA 12UN,MOL,45,45.0,45.0
2023-10-17,51502-GIRASSOL 6UN,MOL,30,30.0,30.0
2023-10-17,52001-KALANCHOE,UND,7.9,7.9,7.9
2023-10-17,52006-KALANCHOE MINI15UN,CX,55,55.0,55.0
2023-10-17,53501-KALANDIVA VASO,UND,5.9,5.9,5.9
2023-10-17,53601-LIRIO DA PAZ,UND,20,20.0,20.0
2023-10-17,53602-LIRIO MOLHE,MOL,60,60.0,60.0
2023-10-17,51802-LISIANTHUS,MOL,55,55.0,55.0
2023-10-17,54701-MOSQUITINHO,MOL,30,30.0,30.0
2023-10-17,52250-MOSQUITINHO IMP,MOL,30,30.0,30.0
2023-10-17,52301-ORQUIDEA VASO,UND,25,25.0,19.0
2023-10-17,54901-ROSA COLORIDA 20UN,MOL,59,39.0,39.0
2023-10-17,54601-ROSA VERMELHA 20UN,MOL,59,49.0,39.0
2023-10-17,52101-SAMAMBAIA CUIA,UND,35,35.0,20.0
2023-10-17,52601-SUCULENTAS,UND,3.5,3.5,3.0
2023-10-17,52606-SUCULENTAS MINI 15UN,CX,45,45.0,45.0
2023-10-17,52702-TANGO,MOL,24,45.0,24.0
2023-10-17,52801-THUIA CIPRESTE VASO,UND,24,24.0,24.0
2023-10-17,53004-VERDES ASPARGO,MOL,24,24.0,24.0
2023-10-17,53104-VERDES EUCALIPTUS,MOL,35,35.0,35.0
2023-10-17,53204-VERDES RUSCUS,MOL,24,24.0,24.0
2023-10-17,54801-VERDES (SAMAMBAIA PRETA),MOL,20,15.0,15.0
2023-10-17,51801-VIOLETA,UND,6,5.9,5.9
2023-10-17,51806-VIOLETA MINI 15UN,CX,75,55.0,55.0
2023-10-19,00101-ABACATE,KG,6,5.5,4.5
2023-10-19,00201-ABACAXI CAIENA (HAWAI),UND,7.5,6.0,5.0
2023-10-19,00202-ABACAXI PEROLA,UND,7,5.0,3.5
2023-10-19,00203-ABACAXI TERRA DE AREIA,UND,4.25,3.25,1.75
2023-10-19,05901-ABOBORA,KG,3,3.0,2.0
2023-10-19,06003-ABOBRINHA ITALIANA,KG,6,4.0,2.0
2023-10-19,06004-ABOBRINHA TRONCO,KG,5.33,4.0,3.33
2023-10-19,03401-ACEROLA,KG,20,20.0,15.0
2023-10-19,04201-AGRIAO,DZ,25,20.0,15.0
2023-10-19,04301-AIPO SALSAO,DZ,120,96.0,96.0
2023-10-19,04401-ALCACHOFRA,UND,8.57,7.14,5.0
2023-10-19,04450-ALCACHOFRA IMPORTADA,KG,28.6,23.8,23.8
2023-10-19,10201-ALECRIM,MOL,2,2.0,1.0
2023-10-19,04501-ALFACE,DZ,25,25.0,15.0
2023-10-19,04502-ALFACE AMERICANA,DZ,40,30.0,25.0
2023-10-19,07650-ALHO IMPORTADO,KG,26,23.0,20.0
2023-10-19,12001-ALHO MACHO,KG,20,18.0,12.0
2023-10-19,07603-ALHO NACIONAL,KG,25,22.0,18.0
2023-10-19,11001-ALHO PORO,DZ,35,35.0,35.0
2023-10-19,04601-ALMEIRAO / RADITE,DZ,15,12.0,10.0
2023-10-19,00350-AMEIXA IMPORTADA,KG,15.56,15.56,15.56
2023-10-19,09502-AMENDOIM COM CASCA,KG,8.8,8.0,8.0
2023-10-19,09501-AMENDOIM SEM CASCA,KG,9.6,9.6,8.8
2023-10-19,00401-AMORA PRETA,KG,83.34,83.34,83.34
2023-10-19,00501-BANANA CATURRA / NANICA,KG,4,2.78,2.22
2023-10-19,00502-BANANA DA TERRA E OUTRAS,KG,7,6.5,6.5
2023-10-19,00505-BANANA MACA,KG,12,10.0,8.0
2023-10-19,00503-BANANA PRATA / BRANCA,KG,5,3.75,2.5
2023-10-19,10101-BATATA-DOCE,KG,4.72,3.61,2.22
2023-10-19,07701-BATATA INGLESA,KG,4.4,3.6,2.4
2023-10-19,06101-BERINJELA,KG,7,6.0,4.0
2023-10-19,07802-BETERRABA,KG,5,3.05,2.22
2023-10-19,07801-BETERRABA MOLHO,DZ,50,50.0,40.0
2023-10-19,04702-BROCOLIS,DZ,35,30.0,20.0
2023-10-19,11701-BROTOS DIVERSOS,KG,36,25.0,25.0
2023-10-19,00650-CAQUI IMPORTADO,KG,30,30.0,30.0
2023-10-19,07901-CARA,KG,10,8.0,6.7
2023-10-19,00701-CARAMBOLA,KG,30,30.0,12.0
2023-10-19,08001-CEBOLA NACIONAL,KG,5.55,5.0,3.89
2023-10-19,08002-CEBOLA ROXA,KG,6.75,6.75,5.5
2023-10-19,08102-CENOURA,KG,6,3.5,2.22
2023-10-19,08150-CENOURA BABY,KG,18,18.0,16.0
2023-10-19,08101-CENOURA MOLHO,DZ,35,30.0,25.0
2023-10-19,09850-CEREJA IMPORTADA,KG,160,110.0,110.0
2023-10-19,04801-CHEIRO VERDE / TEMPERO,DZ,20,15.0,12.0
2023-10-19,04901-CHICORIA / ESCAROLA,DZ,30,25.0,20.0
2023-10-19,06201-CHUCHU,KG,3,2.25,1.75
2023-10-19,00802-COCO SECO,KG,5.56,5.0,3.78
2023-10-19,00801-COCO VERDE,UND,5,4.5,4.5
2023-10-19,05001-COUVE,DZ,25,18.0,15.0
2023-10-19,10501-COUVE CHINESA,DZ,50,40.0,30.0
2023-10-19,10601-COUVE-FLOR,DZ,60,50.0,40.0
2023-10-19,03501-ENDIVIA,KG,60,60.0,50.0
2023-10-19,05101-ERVA DOCE / FUNCHO,DZ,80,80.0,72.0
2023-10-19,05102-ERVAS AROMATICAS,MOL,2,2.0,1.5
2023-10-19,06302-ERVILHA,KG,42.86,42.86,17.15
2023-10-19,06303-ERVILHA TORTA,KG,38.89,38.89,20.0
2023-10-19,05301-ESPINAFRE,DZ,25,20.0,15.0
2023-10-19,06401-FAVA,KG,15,15.0,12.0
2023-10-19,09301-FEIJAO,KG,12,8.0,7.0
2023-10-19,00901-FIGO MADURO,KG,33.34,33.34,33.34
2023-10-19,12301-FLORES COMESTIVEIS,UND,9,9.0,8.0
2023-10-19,08201-GENGIBRE,KG,13,12.0,12.0
2023-10-19,01001-GOIABA,KG,10,8.34,7.5
2023-10-19,12401-GRAVIOLA,KG,15,13.34,13.34
2023-10-19,08401-INHAME,KG,10,8.67,8.67
2023-10-19,01101-JABUTICABA,KG,20,20.0,11.11
2023-10-19,01201-JACA,UND,35,30.0,30.0
2023-10-19,06501-JILO,KG,14,13.08,13.08
2023-10-19,11301-KINKAN,KG,50,40.0,40.0
2023-10-19,01350-KIWI IMPORTADO,KG,25,22.0,19.0
2023-10-19,01401-LARANJA BAIA (UMBIGO),KG,3.61,3.33,2.22
2023-10-19,01450-LARANJA IMPORTADA,KG,11.07,9.29,9.29
2023-10-19,01403-LARANJA LIMA (CEU),KG,3.89,3.33,2.22
2023-10-19,01406-LARANJA SUCO,KG,3.05,2.5,2.22
2023-10-19,09701-LENTILHA,KG,20,15.0,10.0
2023-10-19,01501-LIMA,KG,6.67,6.11,6.11
2023-10-19,01650-LIMAO IMPORTADO,KG,6.67,6.67,5.67
2023-10-19,01602-LIMAO SICILIANO,KG,7.14,6.5,6.43
2023-10-19,01603-LIMAO TAITI,KG,6.67,5.0,3.89
2023-10-19,10701-LOURO,MOL,2,2.0,2.0
2023-10-19,01704-MACA FUJI CX PAP,KG,8.89,7.78,5.0
2023-10-19,01701-MACA FUJI CX PLAST,KG,6.5,4.44,2.78
2023-10-19,01753-MACA FUJI IMPORTADA,KG,12.78,12.78,12.78
2023-10-19,01705-MACA GALA CX PAP,KG,8.89,7.78,5.0
2023-10-19,01703-MACA GALA CX PLAST,KG,6.75,5.55,2.78
2023-10-19,01754-MACA GALA IMPORTADA,KG,9.17,8.89,8.89
2023-10-19,01707-MACA GOLDEN CX PAP,KG,10.28,7.22,7.22
2023-10-19,01756-MACA GRANNY SMITH,KG,14.33,13.89,13.89
2023-10-19,01755-MACA RED DELICIOUS,KG,10,9.48,9.48
2023-10-19,01803-MAMAO AMAZONAS (PAPAIA),KG,10,9.0,7.0
2023-10-19,01802-MAMAO FORMOSA,KG,9.23,8.0,6.0
2023-10-19,08501-MANDIOCA,KG,2.25,2.0,1.75
2023-10-19,08601-MANDIOQUINHA,KG,20,20.0,15.0
2023-10-19,01901-MANGA,KG,6.11,5.55,4.44
2023-10-19,05402-MANJERICAO,MOL,2,2.0,1.5
2023-10-19,05401-MANJERONA,MOL,2,2.0,1.5
2023-10-19,02001-MARACUJA AZEDO,KG,11,10.0,9.0
2023-10-19,02002-MARACUJA DOCE,KG,30,30.0,25.0
2023-10-19,06601-MAXIXE,KG,13.85,13.85,11.54
2023-10-19,11601-MEL,KG,30,25.0,24.0
2023-10-19,02101-MELANCIA,KG,2.5,2.3,2.0
2023-10-19,10901-MELANCIA KODAMA / BABY,KG,8,8.0,5.0
2023-10-19,10902-MELANCIA PINGO DOCE,KG,3.8,3.8,3.5
2023-10-19,02202-MELAO ESPANHOL,KG,5.84,5.0,4.16
2023-10-19,02208-MELAO GALIA / CANTALOUPE,KG,9.44,7.22,5.0
2023-10-19,02205-MELAO NET,KG,9.16,9.16,9.16
2023-10-19,02204-MELAO ORANGE,KG,8.34,8.34,6.34
2023-10-19,02206-MELAO PELE DE SAPO,KG,5.84,5.42,5.42
2023-10-19,09601-MILHO PIPOCA,KG,7,6.4,6.0
2023-10-19,09401-MILHO RACAO,KG,2,1.8,1.5
2023-10-19,06701-MILHO VERDE (3UN),SCL,4.5,4.0,3.5
2023-10-19,03901-MIRTILO,KG,100,100.0,83.34
2023-10-19,06903-MORANGA AMARELA / PATACA,KG,2,1.5,1.25
2023-10-19,06901-MORANGA CABOTIA PRETA,KG,2.5,2.25,2.0
2023-10-19,02301-MORANGO,KG,25,25.0,20.0
2023-10-19,05501-MOSTARDA,DZ,50,30.0,25.0
2023-10-19,08703-NABO (EM CAIXA OU EM SACO),KG,3,3.0,2.5
2023-10-19,08701-NABO (EM MOLHO),DZ,50,40.0,25.0
2023-10-19,02401-NECTARINA,KG,8,7.0,6.0
2023-10-19,02450-NECTARINA IMPORTADA,KG,16.67,16.67,16.67
2023-10-19,02501-NESPERA,KG,50,50.0,13.89
2023-10-19,02601-NOZ PECA,KG,25,20.0,20.0
2023-10-19,08901-OVO BRANCO CX30DZ,CX,190,180.0,170.0
2023-10-19,08903-OVO CODORNA CXT30UN,CXT,6.5,6.5,6.5
2023-10-19,08902-OVO VERMELHO CX30DZ,CX,200,190.0,180.0
2023-10-19,07001-PEPINO CONSERVA,KG,20,18.0,12.0
2023-10-19,07003-PEPINO JAPONES,KG,6.67,5.55,3.89
2023-10-19,07002-PEPINO SALADA,KG,4.44,3.89,2.78
2023-10-19,02750-PERA ASIATICA,KG,15,13.75,13.75
2023-10-19,02754-PERA DANJOU,KG,8.89,7.22,7.22
2023-10-19,02701-PERA NACIONAL,KG,7,6.0,5.0
2023-10-19,02751-PERA VERMELHA,KG,15,9.45,9.45
2023-10-19,02755-PERA WILLIAMS / PACKAMS,KG,7.78,7.12,7.12
2023-10-19,02850-PESSEGO IMPORTADO,KG,13.75,13.75,13.75
2023-10-19,02801-PESSEGO NACIONAL,KG,9,7.0,5.0
2023-10-19,07101-PIMENTA,KG,20,15.0,15.0
2023-10-19,07201-PIMENTAO,KG,7,6.0,4.0
2023-10-19,07204-PIMENTAO AMARELO,KG,13,13.0,10.0
2023-10-19,07202-PIMENTAO CAPELETI,KG,16,15.0,12.0
2023-10-19,07203-PIMENTAO VERMELHO,KG,13,13.0,10.0
2023-10-19,02901-PINHA,KG,20,15.0,15.0
2023-10-19,03001-PINHAO,KG,5,4.0,3.0
2023-10-19,11101-PITAYA,KG,50,43.33,30.0
2023-10-19,07301-QUIABO,KG,18,13.0,13.0
2023-10-19,08802-RABANETE,KG,5,5.0,3.5
2023-10-19,08801-RABANETE MOLHO,DZ,35,30.0,25.0
2023-10-19,12101-RAIZ FORTE,KG,100,100.0,100.0
2023-10-19,05602-REPOLHO ROXO,DZ,50,45.0,35.0
2023-10-19,05601-REPOLHO VERDE,KG,2.25,2.0,1.5
2023-10-19,03101-ROMA,KG,49.45,49.45,40.0
2023-10-19,05701-RUCULA,DZ,30,25.0,15.0
2023-10-19,05801-SALVIA,MOL,2,1.5,1.5
2023-10-19,03250-TANGERINA IMPORTADA,KG,10,8.0,8.0
2023-10-19,03204-TANGERINA MONTENEGRINA,KG,5.55,4.44,2.78
2023-10-19,03202-TANGERINA MURCOTT,KG,5.55,4.44,2.78
2023-10-19,03205-TANGERINA OUTRAS,KG,4.44,3.61,2.22
2023-10-19,07401-TOMATE CAQUI (GAUCHO),KG,18,15.0,10.0
2023-10-19,07404-TOMATE CAQUI LONGA VIDA,KG,8.5,5.5,4.0
2023-10-19,07405-TOMATE CEREJA (MINI TOMATES),KG,13,8.75,7.22
2023-10-19,07402-TOMATE ITALIANO / PAULISTA,KG,9,6.0,4.0
2023-10-19,03302-UVA COMUM DE MESA,KG,6,6.0,4.28
2023-10-19,03350-UVA IMPORTADA,KG,15.63,15.63,14.37
2023-10-19,03303-UVAS FINAS DE MESA,KG,13.75,13.75,10.7
2023-10-19,07501-VAGEM,KG,22,18.0,18.0
2023-10-19,12201-YACON,KG,17,16.0,16.0
2023-10-19,50001-ANTURIO VASO,UND,45,35.0,15.0
2023-10-19,50102-ASTER,MOL,30,25.0,20.0
2023-10-19,50202-ASTROMELIA,MOL,28,25.0,20.0
2023-10-19,51901-AZALEIA VASO,UND,18,18.0,16.0
2023-10-19,50401-BEGONIA,UND,49,49.0,25.0
2023-10-19,50602-BOCA DE LEAO,MOL,25,25.0,25.0
2023-10-19,50701-BONSAI,UND,35,28.0,25.0
2023-10-19,50801-CACTUS,UND,110,10.0,3.5
2023-10-19,50806-CACTUS MINI 15UN,CX,48,45.0,40.0
2023-10-19,51102-CRAVINA,MOL,35,35.0,28.0
2023-10-19,51601-CRAVO,DZ,38,38.0,38.0
2023-10-19,51701-CRISANTEMO,MOL,45,45.0,45.0
2023-10-19,51702-CRISANTEMO VASO,UND,20,20.0,12.0
2023-10-19,51402-GERBERA 12UN,MOL,45,45.0,45.0
2023-10-19,51502-GIRASSOL 6UN,MOL,36,25.0,25.0
2023-10-19,51501-GIRASSOL VASO,UND,15,15.0,9.9
2023-10-19,51002-GLADIOLO MOLHE,MOL,42,42.0,42.0
2023-10-19,52201-GLOXINIA VASO,UND,20,20.0,20.0
2023-10-19,52001-KALANCHOE,UND,15,15.0,7.9
2023-10-19,52006-KALANCHOE MINI15UN,CX,55,50.0,40.0
2023-10-19,53501-KALANDIVA VASO,UND,15,10.0,7.0
2023-10-19,53601-LIRIO DA PAZ,UND,20,18.0,13.0
2023-10-19,53602-LIRIO MOLHE,MOL,65,65.0,45.0
2023-10-19,51802-LISIANTHUS,MOL,65,65.0,65.0
2023-10-19,54701-MOSQUITINHO,MOL,35,35.0,30.0
2023-10-19,52250-MOSQUITINHO IMP,MOL,25,25.0,25.0
2023-10-19,52301-ORQUIDEA VASO,UND,130,75.0,35.0
2023-10-19,54901-ROSA COLORIDA 20UN,MOL,52,48.0,38.0
2023-10-19,54601-ROSA VERMELHA 20UN,MOL,52,48.0,45.0
2023-10-19,52101-SAMAMBAIA CUIA,UND,35,30.0,30.0
2023-10-19,52601-SUCULENTAS,UND,10,3.5,3.5
2023-10-19,52606-SUCULENTAS MINI 15UN,CX,48,45.0,40.0
2023-10-19,52702-TANGO,MOL,24,24.0,20.0
2023-10-19,52801-THUIA CIPRESTE VASO,UND,25,25.0,24.0
2023-10-19,52901-TULIPA,UND,25,25.0,25.0
2023-10-19,53004-VERDES ASPARGO,MOL,24,24.0,20.0
2023-10-19,53104-VERDES EUCALIPTUS,MOL,35,35.0,30.0
2023-10-19,53204-VERDES RUSCUS,MOL,25,24.0,15.0
2023-10-19,54801-VERDES (SAMAMBAIA PRETA),MOL,15,15.0,15.0
2023-10-19,51801-VIOLETA,UND,6,6.0,5.0
2023-10-19,51806-VIOLETA MINI 15UN,CX,55,55.0,45.0
2023-10-24,00101-ABACATE,KG,6,5.0,4.0
2023-10-24,00201-ABACAXI CAIENA (HAWAI),UND,9,7.0,6.0
2023-10-24,00202-ABACAXI PEROLA,UND,7,5.0,4.0
2023-10-24,00203-ABACAXI TERRA DE AREIA,UND,4.25,3.25,1.75
2023-10-24,05901-ABOBORA,KG,3,3.0,2.0
2023-10-24,06003-ABOBRINHA ITALIANA,KG,4.67,4.0,3.67
2023-10-24,06004-ABOBRINHA TRONCO,KG,6,5.33,2.78
2023-10-24,03401-ACEROLA,KG,20,20.0,17.5
2023-10-24,04201-AGRIAO,DZ,20,18.0,15.0
2023-10-24,04301-AIPO SALSAO,DZ,76,76.0,60.0
2023-10-24,04401-ALCACHOFRA,UND,8,5.71,5.71
2023-10-24,04450-ALCACHOFRA IMPORTADA,KG,30,30.0,23.8
2023-10-24,10201-ALECRIM,MOL,2,2.0,1.0
2023-10-24,04501-ALFACE,DZ,30,25.0,15.0
2023-10-24,04502-ALFACE AMERICANA,DZ,45,25.0,15.0
2023-10-24,07650-ALHO IMPORTADO,KG,26,23.0,20.0
2023-10-24,12001-ALHO MACHO,KG,20,18.0,12.0
2023-10-24,07603-ALHO NACIONAL,KG,25,22.0,18.0
2023-10-24,11001-ALHO PORO,DZ,35,35.0,30.0
2023-10-24,04601-ALMEIRAO / RADITE,DZ,20,15.0,12.0
2023-10-24,00350-AMEIXA IMPORTADA,KG,14.22,14.22,14.22
2023-10-24,00301-AMEIXA NACIONAL,KG,19.44,19.44,19.44
2023-10-24,09502-AMENDOIM COM CASCA,KG,8.8,8.0,8.0
2023-10-24,09501-AMENDOIM SEM CASCA,KG,9.6,9.6,8.8
2023-10-24,00401-AMORA PRETA,KG,83.34,66.67,66.67
2023-10-24,00501-BANANA CATURRA / NANICA,KG,4,2.78,2.22
2023-10-24,00502-BANANA DA TERRA E OUTRAS,KG,7,6.5,6.5
2023-10-24,00505-BANANA MACA,KG,12,10.0,8.0
2023-10-24,00503-BANANA PRATA / BRANCA,KG,5,3.75,2.5
2023-10-24,10101-BATATA-DOCE,KG,4.72,3.61,2.22
2023-10-24,07701-BATATA INGLESA,KG,4.25,3.6,2.4
2023-10-24,06101-BERINJELA,KG,7,6.0,4.0
2023-10-24,07802-BETERRABA,KG,5,3.05,2.22
2023-10-24,07801-BETERRABA MOLHO,DZ,50,40.0,30.0
2023-10-24,04702-BROCOLIS,DZ,50,35.0,30.0
2023-10-24,11701-BROTOS DIVERSOS,KG,36,25.0,25.0
2023-10-24,00650-CAQUI IMPORTADO,KG,30,30.0,30.0
2023-10-24,07901-CARA,KG,10,8.67,8.67
2023-10-24,00701-CARAMBOLA,KG,12,12.0,10.0
2023-10-24,08001-CEBOLA NACIONAL,KG,5,4.5,3.5
2023-10-24,08002-CEBOLA ROXA,KG,7,7.0,6.0
2023-10-24,08102-CENOURA,KG,6,3.5,2.22
2023-10-24,08150-CENOURA BABY,KG,17,17.0,16.0
2023-10-24,08101-CENOURA MOLHO,DZ,35,30.0,25.0
2023-10-24,09850-CEREJA IMPORTADA,KG,160,110.0,110.0
2023-10-24,04801-CHEIRO VERDE / TEMPERO,DZ,20,15.0,12.0
2023-10-24,04901-CHICORIA / ESCAROLA,DZ,30,25.0,20.0
2023-10-24,06201-CHUCHU,KG,2.25,2.0,1.5
2023-10-24,00802-COCO SECO,KG,5,4.44,3.22
2023-10-24,00801-COCO VERDE,UND,5,5.0,4.5
2023-10-24,05001-COUVE,DZ,25,20.0,15.0
2023-10-24,10501-COUVE CHINESA,DZ,60,45.0,30.0
2023-10-24,10601-COUVE-FLOR,DZ,50,45.0,40.0
2023-10-24,03501-ENDIVIA,KG,56,50.0,50.0
2023-10-24,05101-ERVA DOCE / FUNCHO,DZ,80,80.0,72.0
2023-10-24,05102-ERVAS AROMATICAS,MOL,2,2.0,1.5
2023-10-24,06302-ERVILHA,KG,42.86,42.86,17.15
2023-10-24,06303-ERVILHA TORTA,KG,55.55,55.55,38.89
2023-10-24,05301-ESPINAFRE,DZ,35,30.0,25.0
2023-10-24,06401-FAVA,KG,12.5,12.5,12.5
2023-10-24,09301-FEIJAO,KG,12,8.0,7.0
2023-10-24,00901-FIGO MADURO,KG,33.34,33.34,33.34
2023-10-24,12301-FLORES COMESTIVEIS,UND,9,9.0,8.0
2023-10-24,08201-GENGIBRE,KG,15,12.0,12.0
2023-10-24,01001-GOIABA,KG,11.67,9.0,6.5
2023-10-24,12401-GRAVIOLA,KG,14.17,14.17,13.34
2023-10-24,08401-INHAME,KG,10,7.33,7.33
2023-10-24,01101-JABUTICABA,KG,25,20.0,12.67
